session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion
33133,14179,B,89,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,2.96666666666667,NA
33134,9779,B,106,6,DealHunter,0.18,0.07,0,0.22,1,0.05,0,0,0,10.6,NA
33135,11721,B,8,5,DealHunter,0.18,0.07,0,0.2,1,0.05,0,0,0,0.666666666666667,NA
33136,9335,A,29,8,DealHunter,0.18,0,1,0.56,0,0,0,0,0,7.73333333333333,NA
33137,10308,A,68,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,4.53333333333333,NA
33138,1753,B,94,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,6.26666666666667,NA
33139,569,B,119,6,Explorer,0.05,0.07,1,0.52,0,0,0,0,0,23.8,NA
33140,5733,B,32,10,DealHunter,0.18,0.07,0,0.3,0,0,0,0,0,5.33333333333333,NA
33141,9487,B,246,3,HighIntent,0.3,0.07,1,0.46,0,0,0,0,0,24.6,NA
33142,7733,B,87,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,11.6,NA
33143,5317,B,78,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,6.5,NA
33144,264,A,135,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,9,NA
33145,6327,A,338,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,16.9,NA
33146,4494,B,59,5,Explorer,0.05,0.07,1,0.5,0,0,0,0,0,9.83333333333333,NA
33147,3970,B,100,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,10,NA
33148,13584,B,31,9,DealHunter,0.18,0.07,0,0.28,0,0,0,0,0,4.65,NA
33149,3204,A,44,3,DealHunter,0.18,0,0,0.16,1,0.05,0,0,0,2.2,NA
33150,12120,B,112,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,7.46666666666667,NA
33151,8767,A,192,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,19.2,NA
33152,1986,B,162,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,16.2,NA
33153,4645,B,55,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.58333333333333,NA
33154,293,A,20,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,2,NA
33155,4082,B,105,3,Explorer,0.05,0.07,0,0.16,1,0.05,0,0,0,5.25,NA
33156,8888,A,116,5,DealHunter,0.18,0,1,0.5,1,0.25,0,0,0,19.3333333333333,NA
33157,12656,A,63,9,DealHunter,0.18,0,1,0.58,0,0,0,0,0,18.9,NA
33158,4592,A,87,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,5.8,NA
33159,6829,A,31,1,HighIntent,0.3,0,0,0.12,0,0,0,0,0,0.516666666666667,NA
33160,9071,A,71,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,2.36666666666667,NA
33161,9196,A,127,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,12.7,NA
33162,140,A,59,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,5.9,NA
33163,7921,B,101,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,5.05,NA
33164,263,B,110,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,7.33333333333333,NA
33165,10377,A,22,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,1.1,NA
33166,10202,A,13,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,0.433333333333333,NA
33167,2300,A,238,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,31.7333333333333,NA
33168,10689,A,38,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,2.53333333333333,NA
33169,2513,A,21,5,TargetedShopper,0.15,0,0,0.2,1,0.05,0,0,0,1.75,NA
33170,2752,A,85,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,8.5,NA
33171,4119,B,192,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,22.4,NA
33172,4279,B,42,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,2.8,NA
33173,7357,A,36,1,DealHunter,0.18,0,0,0.12,0,0,0,0,0,0.6,NA
33174,10579,B,518,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,43.1666666666667,NA
33175,8800,A,69,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,2.3,NA
33176,1786,A,48,5,TargetedShopper,0.15,0,1,0.5,1,0.25,0,0,0,8,NA
33177,2282,B,125,7,DealHunter,0.18,0.07,1,0.54,1,0.25,0,0,0,29.1666666666667,NA
33178,6102,B,123,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,10.25,NA
33179,6303,B,33,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,3.85,NA
33180,1282,A,27,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,1.8,NA
33181,10868,B,218,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,7.26666666666667,NA
33182,11851,B,38,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,1.9,NA
33183,6692,B,161,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,18.7833333333333,NA
33184,1336,A,91,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,12.133333333333301,NA
33185,6078,B,58,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,5.8,NA
33186,10899,B,52,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,6.06666666666667,NA
33187,9998,B,58,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,4.83333333333333,NA
33188,10937,B,52,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,1.73333333333333,NA
33189,12042,A,108,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,10.8,NA
33190,10301,A,517,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,51.7,NA
33191,4926,B,51,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.85,NA
33192,9911,B,67,3,HighIntent,0.3,0.07,1,0.46,1,0.25,0,0,0,6.7,NA
33193,14766,A,71,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,4.73333333333333,NA
33194,8078,A,26,4,DealHunter,0.18,0,0,0.18,1,0.05,0,0,0,1.73333333333333,NA
33195,11464,A,250,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,16.6666666666667,NA
33196,4932,A,64,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,7.46666666666667,NA
33197,14864,A,72,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,8.4,NA
33198,12780,B,73,7,DealHunter,0.18,0.07,0,0.24,1,0.05,0,0,0,8.51666666666667,NA
33199,12641,A,118,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,11.8,NA
33200,1461,A,84,3,TargetedShopper,0.15,0,1,0.46,1,0.25,0,0,0,8.4,NA
33201,11406,A,7,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,0.7,NA
33202,13588,B,87,6,Explorer,0.05,0.07,1,0.52,0,0,0,0,0,17.4,NA
33203,95,A,29,9,TargetedShopper,0.15,0,0,0.28,1,0.05,0,0,0,4.35,NA
33204,12806,B,121,6,TargetedShopper,0.15,0.07,1,0.52,0,0,0,0,0,24.2,NA
33205,14108,A,49,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,4.9,NA
33206,2099,A,73,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,3.65,NA
33207,13741,B,72,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,8.4,NA
33208,13487,B,205,1,TargetedShopper,0.15,0.07,0,0.12,0,0,0,0,0,3.41666666666667,NA
33209,10892,A,119,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,13.883333333333301,NA
33210,7291,A,145,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,12.0833333333333,NA
33211,13928,A,276,5,DealHunter,0.18,0,1,0.5,1,0.25,0,0,0,46,NA
33212,7012,B,17,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,0.85,NA
33213,7377,B,18,4,TargetedShopper,0.15,0.07,0,0.18,1,0.05,0,0,0,1.2,NA
33214,14798,A,37,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,5.55,NA
33215,10440,A,68,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,6.8,NA
33216,9601,B,16,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,1.06666666666667,NA
33217,3442,B,35,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,1.75,NA
33218,7510,A,16,9,TargetedShopper,0.15,0,1,0.58,1,0.25,0,0,0,4.8,NA
33219,14264,B,102,6,DealHunter,0.18,0.07,1,0.52,0,0,0,0,0,20.4,NA
33220,14040,A,50,0,TargetedShopper,0.15,0,0,0.1,1,0.05,0,0,0,0,NA
33221,8170,B,95,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,3.16666666666667,NA
33222,7751,A,24,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,0.8,NA
33223,395,B,56,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,5.6,NA
33224,7752,A,109,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,7.26666666666667,NA
33225,3394,B,85,6,HighIntent,0.3,0.07,0,0.22,1,0.05,0,0,0,8.5,NA
33226,9133,A,82,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,9.56666666666667,NA
33227,13495,B,13,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,0.866666666666667,NA
33228,4735,B,39,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,3.9,NA
33229,924,A,108,8,Explorer,0.05,0,0,0.26,1,0.05,0,0,0,14.4,NA
33230,1816,B,69,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,4.6,NA
33231,12863,B,170,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,8.5,NA
33232,11789,B,72,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,6,NA
33233,2320,B,148,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,14.8,NA
33234,10733,A,43,9,Explorer,0.05,0,0,0.28,1,0.05,0,0,0,6.45,NA
33235,450,B,252,8,TargetedShopper,0.15,0.07,0,0.26,1,0.05,0,0,0,33.6,NA
33236,8041,B,29,4,HighIntent,0.3,0.07,1,0.48,1,0.25,0,0,0,3.86666666666667,NA
33237,7241,B,108,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,3.6,NA
33238,10044,B,108,4,HighIntent,0.3,0.07,1,0.48,0,0,0,0,0,14.4,NA
33239,2825,B,95,0,Explorer,0.05,0.07,0,0.1,0,0,0,0,0,0,NA
33240,12810,B,41,8,DealHunter,0.18,0.07,1,0.56,1,0.25,1,0.32,0,10.9333333333333,NA
33241,10869,A,166,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,13.8333333333333,NA
33242,13046,B,42,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,5.6,NA
33243,1202,B,88,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,11.7333333333333,NA
33244,6679,A,112,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,7.46666666666667,NA
33245,6316,A,178,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,20.7666666666667,NA
33246,1572,A,39,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,2.6,NA
33247,9365,B,41,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,4.1,NA
33248,14522,B,109,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,5.45,NA
33249,12615,A,88,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,11.7333333333333,NA
33250,8384,B,100,2,HighIntent,0.3,0.07,0,0.14,1,0.05,0,0,0,3.33333333333333,NA
33251,12533,B,128,6,DealHunter,0.18,0.07,0,0.22,1,0.05,0,0,0,12.8,NA
33252,8303,B,45,10,TargetedShopper,0.15,0.07,0,0.3,1,0.05,0,0,0,7.5,NA
33253,12764,B,59,3,Explorer,0.05,0.07,1,0.46,0,0,0,0,0,5.9,NA
33254,14494,B,182,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,15.1666666666667,NA
33255,1365,A,109,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,14.5333333333333,NA
33256,1750,B,28,5,DealHunter,0.18,0.07,1,0.5,1,0.25,0,0,0,4.66666666666667,NA
33257,14874,B,77,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,3.85,NA
33258,7208,A,48,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,4.8,NA
33259,14725,A,39,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1.95,NA
33260,13729,B,313,3,TargetedShopper,0.15,0.07,1,0.46,0,0,0,0,0,31.3,NA
33261,13370,B,416,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,34.6666666666667,NA
33262,1356,A,92,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,10.7333333333333,NA
33263,14724,B,115,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,13.4166666666667,NA
33264,8084,B,88,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,10.2666666666667,NA
33265,8502,A,38,2,Explorer,0.05,0,0,0.14,1,0.05,0,0,0,1.26666666666667,NA
33266,13210,B,29,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,3.38333333333333,NA
33267,8779,A,52,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,4.33333333333333,NA
33268,6515,B,68,4,TargetedShopper,0.15,0.07,1,0.48,1,0.25,0,0,0,9.06666666666667,NA
33269,10330,B,111,9,HighIntent,0.3,0.07,0,0.28,0,0,0,0,0,16.65,NA
33270,10681,B,51,9,Explorer,0.05,0.07,0,0.28,1,0.05,0,0,0,7.65,NA
33271,7908,A,17,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,1.7,NA
33272,178,A,23,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,2.68333333333333,NA
33273,14813,A,90,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,10.5,NA
33274,1551,B,65,7,TargetedShopper,0.15,0.07,1,0.54,1,0.25,0,0,0,15.1666666666667,NA
33275,1693,B,57,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,7.6,NA
33276,2170,B,30,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,3,NA
33277,12704,B,137,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,13.7,NA
33278,5319,A,131,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,13.1,NA
33279,4156,B,49,5,TargetedShopper,0.15,0.07,1,0.5,0,0,0,0,0,8.16666666666667,NA
33280,5932,B,178,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,23.7333333333333,NA
33281,10523,B,98,9,HighIntent,0.3,0.07,1,0.58,0,0,0,0,0,29.4,NA
33282,12524,A,23,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,3.06666666666667,NA
33283,12293,A,19,4,TargetedShopper,0.15,0,1,0.48,0,0,0,0,0,2.53333333333333,NA
33284,1169,B,53,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,7.06666666666667,NA
33285,10089,B,21,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,1.75,NA
33286,9910,B,57,6,DealHunter,0.18,0.07,1,0.52,1,0.25,0,0,0,11.4,NA
33287,3969,A,224,2,DealHunter,0.18,0,0,0.14,1,0.05,0,0,0,7.46666666666667,NA
33288,9308,A,43,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,5.01666666666667,NA
33289,6958,B,52,2,HighIntent,0.3,0.07,1,0.44,1,0.25,0,0,0,3.46666666666667,NA
33290,12062,B,30,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,3,NA
33291,1621,A,45,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,3.75,NA
33292,11274,A,112,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,9.33333333333333,NA
33293,12456,B,49,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,6.53333333333333,NA
33294,888,B,193,5,TargetedShopper,0.15,0.07,1,0.5,0,0,0,0,0,32.1666666666667,NA
33295,2734,A,18,4,TargetedShopper,0.15,0,1,0.48,1,0.25,0,0,0,2.4,NA
33296,1601,B,64,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,3.2,NA
33297,11574,A,45,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,3.75,NA
33298,929,B,60,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,3,NA
33299,12098,A,43,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,5.73333333333333,NA
33300,10045,A,99,10,DealHunter,0.18,0,0,0.3,0,0,0,0,0,16.5,NA
33301,2703,B,79,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,5.26666666666667,NA
33302,401,B,16,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,1.06666666666667,NA
33303,3739,B,204,6,Explorer,0.05,0.07,0,0.22,1,0.05,1,0.02,0,20.4,NA
33304,8939,A,59,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,4.91666666666667,NA
33305,409,B,55,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,7.33333333333333,NA
33306,11880,B,74,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,6.16666666666667,NA
33307,14455,A,20,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,0.666666666666667,NA
33308,4666,B,52,6,DealHunter,0.18,0.07,1,0.52,1,0.25,0,0,0,10.4,NA
33309,5904,B,12,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,1.2,NA
33310,1823,B,28,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,3.73333333333333,NA
33311,13328,B,55,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.916666666666667,NA
33312,2563,A,83,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,11.0666666666667,NA
33313,14834,A,93,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,7.75,NA
33314,12848,B,46,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,5.36666666666667,NA
33315,3762,B,84,5,HighIntent,0.3,0.07,1,0.5,1,0.25,1,0.32,0,14,NA
33316,5836,A,76,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,2.53333333333333,NA
33317,1986,B,54,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.5,NA
33318,1881,B,79,1,TargetedShopper,0.15,0.07,0,0.12,0,0,0,0,0,1.31666666666667,NA
33319,10629,B,251,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,12.55,NA
33320,14233,B,98,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,8.16666666666667,NA
33321,9287,A,128,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,8.53333333333333,NA
33322,8742,B,369,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,36.9,NA
33323,7399,B,63,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,7.35,NA
33324,1957,B,86,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,5.73333333333333,NA
33325,12958,A,195,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,16.25,NA
33326,13942,B,104,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,6.93333333333333,NA
33327,286,A,70,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,3.5,NA
33328,13781,A,23,8,TargetedShopper,0.15,0,1,0.56,1,0.25,0,0,0,6.13333333333333,NA
33329,9806,A,11,2,DealHunter,0.18,0,1,0.44,0,0,0,0,0,0.733333333333333,NA
33330,5691,B,108,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,1,0.02,0,9,NA
33331,4662,B,29,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,1.45,NA
33332,1329,B,72,9,Explorer,0.05,0.07,0,0.28,0,0,0,0,0,10.8,NA
33333,5426,A,31,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,3.61666666666667,NA
33334,3177,B,79,6,DealHunter,0.18,0.07,1,0.52,1,0.25,0,0,0,15.8,NA
33335,13338,B,158,3,HighIntent,0.3,0.07,1,0.46,1,0.25,0,0,0,15.8,NA
33336,7805,A,46,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.53333333333333,NA
33337,3063,A,107,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,10.7,NA
33338,5097,A,128,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,12.8,NA
33339,12907,A,92,8,DealHunter,0.18,0,0,0.26,0,0,0,0,0,12.2666666666667,NA
33340,12813,A,91,2,TargetedShopper,0.15,0,0,0.14,1,0.05,1,0.02,0,3.03333333333333,NA
33341,12048,B,88,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,7.33333333333333,NA
33342,14233,A,48,9,HighIntent,0.3,0,0,0.28,0,0,0,0,0,7.2,NA
33343,13403,A,161,6,TargetedShopper,0.15,0,1,0.52,1,0.25,0,0,0,32.2,NA
33344,13759,A,131,13,TargetedShopper,0.15,0,0,0.36,0,0,0,0,0,28.3833333333333,NA
33345,4782,A,62,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,4.13333333333333,NA
33346,12689,B,49,4,TargetedShopper,0.15,0.07,1,0.48,1,0.25,0,0,0,6.53333333333333,NA
33347,319,A,44,8,HighIntent,0.3,0,1,0.56,1,0.25,0,0,0,11.7333333333333,NA
33348,3244,A,126,4,TargetedShopper,0.15,0,1,0.48,0,0,0,0,0,16.8,NA
33349,13472,A,60,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,5,NA
33350,5189,A,32,7,HighIntent,0.3,0,0,0.24,0,0,0,0,0,3.73333333333333,NA
33351,6117,A,35,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.75,NA
33352,4674,B,113,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,7.53333333333333,NA
33353,4529,A,89,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,4.45,NA
33354,4763,A,16,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,1.86666666666667,NA
33355,8317,A,43,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,2.86666666666667,NA
33356,9570,B,22,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,2.2,NA
33357,7465,A,179,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,11.9333333333333,NA
33358,12796,B,71,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,8.28333333333333,NA
33359,5683,B,23,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,2.3,NA
33360,14241,A,52,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,5.2,NA
33361,4701,B,38,6,DealHunter,0.18,0.07,1,0.52,0,0,0,0,0,7.6,NA
33362,6775,A,42,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,4.2,NA
33363,10410,A,59,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,4.91666666666667,NA
33364,12305,B,36,10,Explorer,0.05,0.07,1,0.6,0,0,0,0,0,12,NA
33365,13414,B,154,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,15.4,NA
33366,7722,A,98,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,8.16666666666667,NA
33367,10903,B,62,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,3.1,NA
33368,14053,B,56,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.66666666666667,NA
33369,13497,A,226,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,26.3666666666667,NA
33370,5984,A,78,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,2.6,NA
33371,14778,A,53,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,5.3,NA
33372,12626,B,200,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,20,NA
33373,11989,A,71,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,4.73333333333333,NA
33374,5615,B,43,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,2.86666666666667,NA
33375,283,A,28,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,2.33333333333333,NA
33376,7733,B,21,3,DealHunter,0.18,0.07,1,0.46,1,0.25,0,0,0,2.1,NA
33377,14486,A,202,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,6.73333333333333,NA
33378,5360,A,99,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,8.25,NA
33379,14269,A,54,2,Explorer,0.05,0,0,0.14,1,0.05,0,0,0,1.8,NA
33380,3698,B,282,12,TargetedShopper,0.15,0.07,0,0.34,0,0,0,0,0,56.4,NA
33381,7689,A,20,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1,NA
33382,14369,A,53,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,5.3,NA
33383,7034,A,93,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,3.1,NA
33384,4887,B,78,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,6.5,NA
33385,5203,B,97,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,6.46666666666667,NA
33386,6780,A,39,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,1.3,NA
33387,7609,B,23,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,1.53333333333333,NA
33388,13176,A,91,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,4.55,NA
33389,12460,B,71,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,5.91666666666667,NA
33390,8452,A,103,4,DealHunter,0.18,0,1,0.48,1,0.25,1,0.32,1,13.7333333333333,95.8262210816611
33391,6751,A,239,2,TargetedShopper,0.15,0,1,0.44,1,0.25,0,0,0,15.9333333333333,NA
33392,13216,B,67,2,Explorer,0.05,0.07,1,0.44,1,0.25,0,0,0,4.46666666666667,NA
33393,3338,B,51,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,5.1,NA
33394,2973,A,65,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,5.41666666666667,NA
33395,2877,A,164,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,19.1333333333333,NA
33396,6516,B,22,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,2.2,NA
33397,4687,B,51,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,2.55,NA
33398,13439,B,43,5,TargetedShopper,0.15,0.07,1,0.5,1,0.25,0,0,0,7.16666666666667,NA
33399,7308,A,85,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,4.25,NA
33400,8469,A,59,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,4.91666666666667,NA
33401,7615,A,19,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,1.26666666666667,NA
33402,13147,A,13,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,0.866666666666667,NA
33403,8035,A,162,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,10.8,NA
33404,5866,B,42,8,DealHunter,0.18,0.07,0,0.26,1,0.05,0,0,0,5.6,NA
33405,1485,B,18,3,DealHunter,0.18,0.07,0,0.16,1,0.05,0,0,0,0.9,NA
33406,2349,A,208,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,13.8666666666667,NA
33407,3347,A,45,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.75,NA
