session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion,session_depth,engagement_level,visited,add_to_cart,conversion
22548,11682,B,82,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,6.83333333333333,NA,5,Low,1,0,0
22549,13023,A,100,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,5,NA,3,Low,1,0,0
22550,13080,A,49,6,TargetedShopper,0.15,0,1,0.52,1,0.25,0,0,0,9.8,NA,12,Low,1,0,0
22551,5389,B,115,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,7.66666666666667,NA,4,Low,1,0,0
22552,1336,B,25,12,Explorer,0.05,0.07,0,0.34,0,0,0,0,0,5,NA,12,Low,1,0,0
22553,12049,A,49,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,3.26666666666667,NA,4,Low,1,0,0
22554,10501,A,116,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,9.66666666666667,NA,5,Low,1,0,0
22555,10613,A,193,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,12.8666666666667,NA,4,Low,1,0,0
22556,5685,A,80,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,9.33333333333333,NA,7,Low,1,0,0
22557,14658,B,44,7,TargetedShopper,0.15,0.07,1,0.54,0,0,0,0,0,10.2666666666667,NA,14,Low,1,0,0
22558,10885,B,18,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,0.9,NA,3,Low,1,0,0
22559,12504,B,22,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,2.2,NA,6,Low,1,0,0
22560,11066,B,52,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,6.93333333333333,NA,8,Low,1,0,0
22561,14557,A,202,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,10.1,NA,3,Low,1,0,0
22562,2480,B,161,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,13.4166666666667,NA,5,Low,1,0,0
22563,10771,A,127,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,4.23333333333333,NA,2,Low,1,0,0
22564,12857,A,92,4,DealHunter,0.18,0,1,0.48,0,0,0,0,0,12.2666666666667,NA,8,Low,1,0,0
22565,4698,A,33,7,TargetedShopper,0.15,0,0,0.24,1,0.05,0,0,0,3.85,NA,7,Low,1,0,0
22566,81,A,120,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,10,NA,5,Low,1,0,0
22567,9916,B,27,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,2.25,NA,5,Low,1,0,0
22568,12398,A,29,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1.93333333333333,NA,4,Low,1,0,0
22569,10332,A,56,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,6.53333333333333,NA,7,Low,1,0,0
22570,2359,A,142,10,Explorer,0.05,0,0,0.3,0,0,0,0,0,23.6666666666667,NA,10,Low,1,0,0
22571,13062,B,50,9,DealHunter,0.18,0.07,0,0.28,0,0,0,0,0,7.5,NA,9,Low,1,0,0
22572,11401,A,24,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,2.8,NA,7,Low,1,0,0
22573,5450,B,70,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,8.16666666666667,NA,7,Low,1,0,0
22574,10863,B,48,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,4.8,NA,6,Low,1,0,0
22575,8346,A,215,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,21.5,NA,6,Low,1,0,0
22576,2624,B,57,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,5.7,NA,6,Low,1,0,0
22577,6091,A,51,10,Explorer,0.05,0,0,0.3,1,0.05,0,0,0,8.5,NA,10,Low,1,0,0
22578,2339,A,76,10,DealHunter,0.18,0,0,0.3,1,0.05,0,0,0,12.6666666666667,NA,10,Low,1,0,0
22579,8615,B,201,3,DealHunter,0.18,0.07,0,0.16,1,0.05,0,0,0,10.05,NA,3,Low,1,0,0
22580,9074,A,138,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,4.6,NA,2,Low,1,0,0
22581,1580,B,57,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,6.65,NA,7,Low,1,0,0
22582,4203,A,117,6,HighIntent,0.3,0,0,0.22,1,0.05,0,0,0,11.7,NA,6,Low,1,0,0
22583,13017,A,65,9,Explorer,0.05,0,0,0.28,1,0.05,0,0,0,9.75,NA,9,Low,1,0,0
22584,13309,A,93,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,7.75,NA,5,Low,1,0,0
22585,12542,A,125,9,Explorer,0.05,0,0,0.28,1,0.05,0,0,0,18.75,NA,9,Low,1,0,0
22586,11207,A,28,4,TargetedShopper,0.15,0,0,0.18,1,0.05,0,0,0,1.86666666666667,NA,4,Low,1,0,0
22587,8276,B,160,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,5.33333333333333,NA,2,Low,1,0,0
22588,8031,A,28,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.4,NA,3,Low,1,0,0
22589,12807,A,173,5,DealHunter,0.18,0,1,0.5,1,0.25,0,0,0,28.8333333333333,NA,10,Low,1,0,0
22590,5716,A,11,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,0.916666666666667,NA,5,Low,1,0,0
22591,3250,A,107,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,10.7,NA,6,Low,1,0,0
22592,8612,B,59,12,DealHunter,0.18,0.07,1,0.64,1,0.25,0,0,0,23.6,NA,24,Low,1,0,0
22593,5647,B,59,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,2.95,NA,3,Low,1,0,0
22594,507,A,74,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,8.63333333333333,NA,7,Low,1,0,0
22595,147,A,173,5,Explorer,0.05,0,1,0.5,1,0.25,1,0.32,1,28.8333333333333,112.810565779684,10,Low,1,1,1
22596,10680,B,80,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,10.6666666666667,NA,8,Low,1,0,0
22597,14160,A,69,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,8.05,NA,7,Low,1,0,0
22598,2337,A,297,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,14.85,NA,3,Low,1,0,0
22599,6029,B,74,6,TargetedShopper,0.15,0.07,1,0.52,1,0.25,0,0,0,14.8,NA,12,Low,1,0,0
22600,7760,B,264,2,TargetedShopper,0.15,0.07,1,0.44,0,0,0,0,0,17.6,NA,4,Low,1,0,0
22601,9349,B,283,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,28.3,NA,6,Low,1,0,0
22602,13251,A,19,8,HighIntent,0.3,0,0,0.26,1,0.05,0,0,0,2.53333333333333,NA,8,Low,1,0,0
22603,12040,B,208,7,Explorer,0.05,0.07,1,0.54,1,0.25,0,0,0,48.5333333333333,NA,14,Low,1,0,0
22604,6075,A,216,6,HighIntent,0.3,0,1,0.52,1,0.25,0,0,0,43.2,NA,12,Low,1,0,0
22605,9273,B,87,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5.8,NA,4,Low,1,0,0
22606,7581,A,61,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,7.11666666666667,NA,7,Low,1,0,0
22607,13620,B,70,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,5.83333333333333,NA,5,Low,1,0,0
22608,13140,B,78,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,6.5,NA,5,Low,1,0,0
22609,9010,B,53,1,Explorer,0.05,0.07,0,0.12,0,0,0,0,0,0.883333333333333,NA,1,Low,1,0,0
22610,11874,A,8,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,0.933333333333333,NA,7,Low,1,0,0
22611,2083,A,430,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,14.3333333333333,NA,2,Low,1,0,0
22612,14186,A,43,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,2.86666666666667,NA,4,Low,1,0,0
22613,2422,B,33,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,2.2,NA,4,Low,1,0,0
22614,11410,B,153,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,12.75,NA,5,Low,1,0,0
22615,1181,B,70,4,HighIntent,0.3,0.07,1,0.48,1,0.25,0,0,0,9.33333333333333,NA,8,Low,1,0,0
22616,3730,B,92,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,7.66666666666667,NA,5,Low,1,0,0
22617,8219,B,55,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,2.75,NA,3,Low,1,0,0
22618,106,A,46,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,6.13333333333333,NA,8,Low,1,0,0
22619,288,A,131,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,17.4666666666667,NA,8,Low,1,0,0
22620,4447,A,27,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1.8,NA,4,Low,1,0,0
22621,3214,A,51,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,2.55,NA,3,Low,1,0,0
22622,7295,A,58,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.93333333333333,NA,2,Low,1,0,0
22623,12999,B,47,10,Explorer,0.05,0.07,0,0.3,1,0.05,0,0,0,7.83333333333333,NA,10,Low,1,0,0
22624,8761,B,84,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5.6,NA,4,Low,1,0,0
22625,9459,A,85,2,DealHunter,0.18,0,0,0.14,1,0.05,0,0,0,2.83333333333333,NA,2,Low,1,0,0
22626,13337,B,40,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,1,0.02,0,4,NA,6,Low,1,1,0
22627,2432,B,80,9,HighIntent,0.3,0.07,0,0.28,0,0,0,0,0,12,NA,9,Low,1,0,0
22628,2429,A,35,9,TargetedShopper,0.15,0,0,0.28,1,0.05,0,0,0,5.25,NA,9,Low,1,0,0
22629,5753,A,58,5,TargetedShopper,0.15,0,1,0.5,0,0,0,0,0,9.66666666666667,NA,10,Low,1,0,0
22630,2637,B,249,5,TargetedShopper,0.15,0.07,0,0.2,1,0.05,0,0,0,20.75,NA,5,Low,1,0,0
22631,12254,A,116,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,11.6,NA,6,Low,1,0,0
22632,4237,A,59,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,6.88333333333333,NA,7,Low,1,0,0
22633,6548,A,43,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,5.01666666666667,NA,7,Low,1,0,0
22634,10472,A,67,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,2.23333333333333,NA,2,Low,1,0,0
22635,4626,B,62,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,6.2,NA,6,Low,1,0,0
22636,4157,B,67,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,6.7,NA,6,Low,1,0,0
22637,12948,A,42,5,DealHunter,0.18,0,1,0.5,0,0,0,0,0,7,NA,10,Low,1,0,0
22638,7394,A,144,6,HighIntent,0.3,0,1,0.52,1,0.25,0,0,0,28.8,NA,12,Low,1,0,0
22639,8421,A,67,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,4.46666666666667,NA,4,Low,1,0,0
22640,2375,A,97,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,4.85,NA,3,Low,1,0,0
22641,13027,A,296,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,14.8,NA,3,Low,1,0,0
22642,9326,A,228,0,DealHunter,0.18,0,0,0.1,0,0,0,0,0,0,NA,0,Low,1,0,0
22643,14644,B,12,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,1,NA,5,Low,1,0,0
22644,8899,B,91,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,1,0.02,0,10.6166666666667,NA,7,Low,1,1,0
22645,3262,B,24,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,2,NA,5,Low,1,0,0
22646,4433,B,152,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,12.6666666666667,NA,5,Low,1,0,0
22647,5163,B,13,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,1.08333333333333,NA,5,Low,1,0,0
22648,5820,A,350,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,29.1666666666667,NA,5,Low,1,0,0
22649,2431,B,42,1,Explorer,0.05,0.07,1,0.42,0,0,0,0,0,1.4,NA,2,Low,1,0,0
22650,1516,A,47,12,TargetedShopper,0.15,0,0,0.34,0,0,0,0,0,9.4,NA,12,Low,1,0,0
22651,12822,A,184,8,Explorer,0.05,0,0,0.26,1,0.05,0,0,0,24.5333333333333,NA,8,Low,1,0,0
22652,7275,B,131,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,4.36666666666667,NA,2,Low,1,0,0
22653,7932,A,71,5,DealHunter,0.18,0,1,0.5,0,0,0,0,0,11.8333333333333,NA,10,Low,1,0,0
22654,2717,B,49,6,DealHunter,0.18,0.07,1,0.52,1,0.25,0,0,0,9.8,NA,12,Low,1,0,0
22655,4904,A,37,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,2.46666666666667,NA,4,Low,1,0,0
22656,1360,A,43,2,TargetedShopper,0.15,0,1,0.44,1,0.25,0,0,0,2.86666666666667,NA,4,Low,1,0,0
22657,5041,A,21,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,1.75,NA,5,Low,1,0,0
22658,12558,A,72,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,6,NA,5,Low,1,0,0
22659,8643,A,75,1,Explorer,0.05,0,0,0.12,0,0,0,0,0,1.25,NA,1,Low,1,0,0
22660,4359,A,92,3,DealHunter,0.18,0,1,0.46,0,0,0,0,0,9.2,NA,6,Low,1,0,0
22661,10945,B,86,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,2.86666666666667,NA,2,Low,1,0,0
22662,9702,B,93,4,DealHunter,0.18,0.07,0,0.18,1,0.05,0,0,0,6.2,NA,4,Low,1,0,0
22663,7645,A,19,12,Explorer,0.05,0,0,0.34,0,0,0,0,0,3.8,NA,12,Low,1,0,0
22664,4985,A,41,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,4.1,NA,6,Low,1,0,0
22665,3735,A,114,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,11.4,NA,6,Low,1,0,0
22666,10714,B,196,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,16.3333333333333,NA,5,Low,1,0,0
22667,4570,B,76,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,8.86666666666667,NA,7,Low,1,0,0
22668,1269,A,84,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,4.2,NA,3,Low,1,0,0
22669,6892,B,14,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,1.4,NA,6,Low,1,0,0
22670,246,A,71,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,5.91666666666667,NA,5,Low,1,0,0
22671,5873,A,218,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,7.26666666666667,NA,2,Low,1,0,0
22672,6505,A,60,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,6,NA,6,Low,1,0,0
22673,10235,B,162,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,8.1,NA,3,Low,1,0,0
22674,3939,B,74,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,6.16666666666667,NA,5,Low,1,0,0
22675,6615,A,26,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.3,NA,3,Low,1,0,0
22676,6477,B,84,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,7,NA,5,Low,1,0,0
22677,14346,A,90,11,Explorer,0.05,0,0,0.32,1,0.05,0,0,0,16.5,NA,11,Low,1,0,0
22678,1346,B,126,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,8.4,NA,4,Low,1,0,0
22679,9160,A,56,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,6.53333333333333,NA,7,Low,1,0,0
22680,12319,B,25,2,DealHunter,0.18,0.07,0,0.14,1,0.05,0,0,0,0.833333333333333,NA,2,Low,1,0,0
22681,11262,A,65,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.25,NA,3,Low,1,0,0
22682,9951,A,15,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,1.5,NA,6,Low,1,0,0
22683,12282,A,70,1,DealHunter,0.18,0,0,0.12,1,0.05,1,0.02,0,1.16666666666667,NA,1,Low,1,1,0
22684,8626,A,124,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,10.3333333333333,NA,5,Low,1,0,0
22685,10298,A,67,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,5.58333333333333,NA,5,Low,1,0,0
22686,956,A,31,3,HighIntent,0.3,0,0,0.16,1,0.05,1,0.02,0,1.55,NA,3,Low,1,1,0
22687,7226,B,264,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,30.8,NA,7,Low,1,0,0
22688,5448,B,25,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,2.91666666666667,NA,7,Low,1,0,0
22689,2405,B,164,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,19.1333333333333,NA,7,Low,1,0,0
22690,5488,B,94,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,7.83333333333333,NA,5,Low,1,0,0
22691,10609,A,34,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,3.96666666666667,NA,7,Low,1,0,0
22692,5731,A,114,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,9.5,NA,5,Low,1,0,0
22693,13388,A,22,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1.46666666666667,NA,4,Low,1,0,0
22694,6801,B,227,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,18.9166666666667,NA,5,Low,1,0,0
22695,8332,A,200,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,16.6666666666667,NA,5,Low,1,0,0
22696,2968,A,101,1,DealHunter,0.18,0,0,0.12,0,0,0,0,0,1.68333333333333,NA,1,Low,1,0,0
22697,1516,B,21,5,TargetedShopper,0.15,0.07,1,0.5,0,0,0,0,0,3.5,NA,10,Low,1,0,0
22698,8708,A,77,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,6.41666666666667,NA,5,Low,1,0,0
22699,3810,B,442,1,Explorer,0.05,0.07,1,0.42,1,0.25,0,0,0,14.7333333333333,NA,2,Low,1,0,0
22700,11663,B,216,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,18,NA,5,Low,1,0,0
22701,11200,B,99,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,13.2,NA,8,Low,1,0,0
22702,9675,A,373,1,TargetedShopper,0.15,0,1,0.42,1,0.25,0,0,0,12.4333333333333,NA,2,Low,1,0,0
22703,2721,B,33,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,2.75,NA,5,Low,1,0,0
22704,9875,B,43,4,TargetedShopper,0.15,0.07,1,0.48,1,0.25,1,0.32,1,5.73333333333333,40.7347250601742,8,Low,1,1,1
22705,13842,B,85,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,2.83333333333333,NA,2,Low,1,0,0
22706,3995,B,72,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,6,NA,5,Low,1,0,0
22707,10911,A,26,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,2.6,NA,6,Low,1,0,0
22708,13452,B,130,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,8.66666666666667,NA,4,Low,1,0,0
22709,14037,B,156,10,TargetedShopper,0.15,0.07,1,0.6,1,0.25,0,0,0,52,NA,20,Medium,1,0,0
22710,7099,A,180,10,Explorer,0.05,0,0,0.3,0,0,0,0,0,30,NA,10,Low,1,0,0
22711,10164,A,24,2,HighIntent,0.3,0,1,0.44,0,0,0,0,0,1.6,NA,4,Low,1,0,0
22712,14521,B,76,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,2.53333333333333,NA,2,Low,1,0,0
22713,8598,A,123,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,6.15,NA,3,Low,1,0,0
22714,11028,A,111,7,TargetedShopper,0.15,0,1,0.54,0,0,0,0,0,25.9,NA,14,Low,1,0,0
22715,2699,B,17,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,1.98333333333333,NA,7,Low,1,0,0
22716,13721,A,55,6,Explorer,0.05,0,1,0.52,0,0,0,0,0,11,NA,12,Low,1,0,0
22717,12847,B,71,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,5.91666666666667,NA,5,Low,1,0,0
22718,13545,A,147,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,7.35,NA,3,Low,1,0,0
22719,2534,B,61,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,7.11666666666667,NA,7,Low,1,0,0
22720,4912,A,34,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1.7,NA,3,Low,1,0,0
22721,4378,A,34,5,Explorer,0.05,0,0,0.2,1,0.05,0,0,0,2.83333333333333,NA,5,Low,1,0,0
22722,10708,A,132,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,6.6,NA,3,Low,1,0,0
22723,8748,A,58,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,2.9,NA,3,Low,1,0,0
22724,7703,A,91,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,4.55,NA,3,Low,1,0,0
22725,9631,B,53,6,TargetedShopper,0.15,0.07,1,0.52,0,0,0,0,0,10.6,NA,12,Low,1,0,0
22726,12513,A,92,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,6.13333333333333,NA,4,Low,1,0,0
22727,7791,A,42,5,TargetedShopper,0.15,0,0,0.2,1,0.05,0,0,0,3.5,NA,5,Low,1,0,0
22728,243,A,31,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,3.1,NA,6,Low,1,0,0
22729,8901,A,63,2,HighIntent,0.3,0,0,0.14,0,0,0,0,0,2.1,NA,2,Low,1,0,0
22730,14721,B,77,8,HighIntent,0.3,0.07,0,0.26,0,0,0,0,0,10.2666666666667,NA,8,Low,1,0,0
22731,7588,A,61,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,6.1,NA,6,Low,1,0,0
22732,12581,A,40,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,6,NA,9,Low,1,0,0
22733,2202,A,11,4,Explorer,0.05,0,0,0.18,1,0.05,0,0,0,0.733333333333333,NA,4,Low,1,0,0
22734,8952,A,302,6,HighIntent,0.3,0,0,0.22,1,0.05,0,0,0,30.2,NA,6,Low,1,0,0
22735,1369,A,39,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,3.25,NA,5,Low,1,0,0
22736,9291,B,126,8,TargetedShopper,0.15,0.07,0,0.26,0,0,0,0,0,16.8,NA,8,Low,1,0,0
22737,9217,B,152,5,DealHunter,0.18,0.07,1,0.5,0,0,0,0,0,25.3333333333333,NA,10,Low,1,0,0
22738,14763,A,27,6,DealHunter,0.18,0,1,0.52,1,0.25,0,0,0,5.4,NA,12,Low,1,0,0
22739,1415,B,113,4,TargetedShopper,0.15,0.07,0,0.18,0,0,0,0,0,7.53333333333333,NA,4,Low,1,0,0
22740,6125,B,260,8,Explorer,0.05,0.07,0,0.26,1,0.05,0,0,0,34.6666666666667,NA,8,Low,1,0,0
22741,13281,B,48,2,DealHunter,0.18,0.07,1,0.44,0,0,0,0,0,3.2,NA,4,Low,1,0,0
22742,3451,A,98,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,4.9,NA,3,Low,1,0,0
22743,7787,A,10,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,0.333333333333333,NA,2,Low,1,0,0
22744,13734,B,137,5,HighIntent,0.3,0.07,0,0.2,1,0.05,0,0,0,11.4166666666667,NA,5,Low,1,0,0
22745,4264,A,58,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,5.8,NA,6,Low,1,0,0
22746,729,B,7,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,0.583333333333333,NA,5,Low,1,0,0
22747,7308,A,15,3,DealHunter,0.18,0,0,0.16,1,0.05,0,0,0,0.75,NA,3,Low,1,0,0
22748,14373,A,48,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,1.6,NA,2,Low,1,0,0
22749,576,A,80,3,DealHunter,0.18,0,0,0.16,1,0.05,0,0,0,4,NA,3,Low,1,0,0
22750,11476,B,72,1,HighIntent,0.3,0.07,1,0.42,1,0.25,0,0,0,2.4,NA,2,Low,1,0,0
22751,14475,A,25,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,0.833333333333333,NA,2,Low,1,0,0
22752,9964,A,280,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,9.33333333333333,NA,2,Low,1,0,0
22753,7766,B,130,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,15.1666666666667,NA,7,Low,1,0,0
22754,4388,B,38,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,1.26666666666667,NA,2,Low,1,0,0
22755,9273,B,123,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,8.2,NA,4,Low,1,0,0
22756,8437,B,23,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,1.15,NA,3,Low,1,0,0
22757,12164,A,108,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,9,NA,5,Low,1,0,0
22758,4710,A,292,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,19.4666666666667,NA,4,Low,1,0,0
22759,2175,A,105,3,DealHunter,0.18,0,1,0.46,0,0,0,0,0,10.5,NA,6,Low,1,0,0
22760,9267,B,132,4,TargetedShopper,0.15,0.07,1,0.48,1,0.25,0,0,0,17.6,NA,8,Low,1,0,0
22761,2091,A,155,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,15.5,NA,6,Low,1,0,0
22762,1688,B,7,4,DealHunter,0.18,0.07,1,0.48,1,0.25,0,0,0,0.933333333333333,NA,8,Low,1,0,0
22763,10620,B,79,6,HighIntent,0.3,0.07,0,0.22,0,0,0,0,0,7.9,NA,6,Low,1,0,0
22764,1579,A,48,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,5.6,NA,7,Low,1,0,0
22765,2352,A,47,6,TargetedShopper,0.15,0,0,0.22,1,0.05,0,0,0,4.7,NA,6,Low,1,0,0
22766,3332,A,279,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,23.25,NA,5,Low,1,0,0
22767,102,A,36,6,HighIntent,0.3,0,1,0.52,1,0.25,1,0.32,0,7.2,NA,12,Low,1,1,0
22768,8132,B,301,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,20.0666666666667,NA,4,Low,1,0,0
22769,6502,B,635,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,31.75,NA,3,Low,1,0,0
22770,7315,A,21,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.05,NA,3,Low,1,0,0
22771,8176,A,71,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.55,NA,3,Low,1,0,0
22772,4249,A,85,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,9.91666666666667,NA,7,Low,1,0,0
22773,4489,B,23,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,0.766666666666667,NA,2,Low,1,0,0
